Website,Connection Establishment Time,RTT,Initial Response,Latency,Page Load Time,Dependency Load Time,Page Size,IP,City,Country,WASM RTT,WASM Durations,WASM Sizes,Website Type
cricbuzz.com,713.825941085815,252.668619155884,286,126.334309577942,15827,1374,143855,185.213.82.25,Taipei,Taiwan,507,49929,34889071,Other
timeanddate.com,923.881053924561,252.21586227417,431,126.107931137085,21044,2273,69021,185.213.82.25,Taipei,Taiwan,255,78362,11619116,Other
webmd.com,1332.83162117004,252.380132675171,460,126.190066337585,39512,4103,306933,185.213.82.25,Taipei,Taiwan,1010,276530,30426194,Health and Medical Websites
thesaurus.com,873.599052429199,251.775979995728,283,125.887989997864,21222,3455,242751,185.213.82.25,Taipei,Taiwan,1265,111236,30844327,Other
whatsapp.com,591.203212738037,332.705020904541,1360,166.352510452271,6605,4918,258859,185.213.82.25,Taipei,Taiwan,253,15562,14087264,Other
rottentomatoes.com,577.182054519653,253.856658935547,263,126.928329467773,5106,3201,336458,185.213.82.25,Taipei,Taiwan,524,7435,1807935,Entertainment Websites
bbc.com,631.841659545898,252.574443817139,296,126.287221908569,8728,5562,228614,185.213.82.25,Taipei,Taiwan,504,4284,180233,News Websites
bestbuy.com,890.793800354004,251.905918121338,783,125.952959060669,3165,2568,6917,185.213.82.25,Taipei,Taiwan,"No WASM RTT,duration or sizes found","No WASM RTT,duration or sizes found","No WASM RTT,duration or sizes found",E-commerce Platforms
healthline.com,779.206991195679,253.445386886597,475,126.722693443298,13823,3487,312778,185.213.82.25,Taipei,Taiwan,767,11183,2689185,Health and Medical Websites
netflix.com,949.429750442505,252.869606018066,728,126.434803009033,9362,7488,482251,185.213.82.25,Taipei,Taiwan,253,3287,4588381,Entertainment Websites
indeed.com,519.555807113647,252.807378768921,467,126.40368938446,12194,6721,195606,185.213.82.25,Taipei,Taiwan,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
thefreedictionary.com,1192.47603416443,252.355575561523,515,126.177787780762,27543,2646,192507,185.213.82.25,Taipei,Taiwan,0,73151,35527133,Educational Websites
xvideos.com,1398.76055717468,251.887798309326,529,125.943899154663,8110,4882,1295253,185.213.82.25,Taipei,Taiwan,"No WASM RTT,duration or sizes found","No WASM RTT,duration or sizes found","No WASM RTT,duration or sizes found",Other
spotify.com,613.481521606445,292.968988418579,292,146.48449420929,18808,4432,192368,185.213.82.25,Taipei,Taiwan,1035,29192,22252039,Entertainment Websites
livescore.com,519.597768783569,252.311229705811,255,126.155614852905,7851,2857,252831,185.213.82.25,Taipei,Taiwan,0,4187,2398347,Other
ebay.com,789.042472839356,252.126932144165,604,126.063466072083,8246,4646,356077,185.213.82.25,Taipei,Taiwan,257,10967,3754010,E-commerce Platforms
pornhub.com,576.418161392212,253.258466720581,587,126.629233360291,9157,4004,671335,185.213.82.25,Taipei,Taiwan,252,8507,2980031,Other
ytmp3.cc,932.438373565674,252.752542495728,356,126.376271247864,7036,3639,165100,185.213.82.25,Taipei,Taiwan,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
samsung.com,,,,,,,,185.213.82.25,Taipei,Taiwan,,,,Other
nih.gov,1307.99317359924,254.843473434448,483,127.421736717224,6005,3632,81118,185.213.82.25,Taipei,Taiwan,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Health and Medical Websites
tiktok.com,513.592481613159,257.954120635986,864,128.977060317993,9814,6046,739519,185.213.82.25,Taipei,Taiwan,4811,41258,4580349,Other
steampowered.com,598.236799240112,344.592571258545,260,172.296285629272,8920,3511,502603,185.213.82.25,Taipei,Taiwan,255,4076,1536711,Other
investopedia.com,619.179725646973,290.684938430786,6784,145.342469215393,7418,7411,147,185.213.82.25,Taipei,Taiwan,"No WASM RTT,duration or sizes found","No WASM RTT,duration or sizes found","No WASM RTT,duration or sizes found",Financial Websites
cdc.gov,1465.52467346191,260.142803192139,264,130.071401596069,6901,3050,236811,185.213.82.25,Taipei,Taiwan,517,2986,114120,Health and Medical Websites
nordstrom.com,588.633060455322,252.089738845825,430,126.044869422913,2150,2149,213389,185.213.82.25,Taipei,Taiwan,251,3058,424104,E-commerce Platforms
blog.google,521.574258804321,290.443897247314,480,145.221948623657,6451,2688,310949,185.213.82.25,Taipei,Taiwan,1012,45162,22562772,Other
cnbc.com,1070.88351249695,263.658046722412,2114,131.829023361206,6154,3642,2326344,185.213.82.25,Taipei,Taiwan,0,1308,36568,News Websites
indiatimes.com,565.529346466064,343.601226806641,262,171.80061340332,18382,2243,1117751,185.213.82.25,Taipei,Taiwan,765,89721,32995977,Other
roblox.com,906.239748001099,254.737615585327,572,127.368807792664,7997,5230,101830,185.213.82.25,Taipei,Taiwan,516,4134,480352,Gaming Websites
flashscore.com,516.852140426636,254.634857177734,275,127.317428588867,4717,2949,298162,185.213.82.25,Taipei,Taiwan,765,6395,1071302,Other
thepiratebay.org,611.802101135254,252.036571502686,975,126.018285751343,5638,3909,4973,185.213.82.25,Taipei,Taiwan,"No WASM RTT,duration or sizes found","No WASM RTT,duration or sizes found","No WASM RTT,duration or sizes found",Other
adobe.com,673.73251914978,252.07781791687,264,126.038908958435,6999,4027,318186,185.213.82.25,Taipei,Taiwan,505,9231,4409152,Other
speedtest.net,860.215425491333,254.432201385498,292,127.216100692749,2395,1663,10391,185.213.82.25,Taipei,Taiwan,252,1276,33181,Other
ssyoutube.com,634.778738021851,261.995077133179,512,130.997538566589,7516,3796,30156,185.213.82.25,Taipei,Taiwan,252,8911,4641151,Other
unsplash.com,859.576225280762,256.245851516724,284,128.122925758362,7540,3571,386761,185.213.82.25,Taipei,Taiwan,256,10375,5257165,Other
lowes.com,,,,,,,,185.213.82.25,Taipei,Taiwan,,,,Other
vocabulary.com,521.700859069824,254.075288772583,1060,127.037644386292,8846,5329,44883,185.213.82.25,Taipei,Taiwan,257,14053,9276275,Other
mcdonalds.com,889.469623565674,252.614736557007,277,126.307368278503,12002,3858,203316,185.213.82.25,Taipei,Taiwan,1526,50069,36923674,Other
deepl.com,1143.883228302,253.470897674561,864,126.73544883728,7547,5498,225992,185.213.82.25,Taipei,Taiwan,"No WASM RTT,duration or sizes found","No WASM RTT,duration or sizes found","No WASM RTT,duration or sizes found",Other
playstation.com,,,,,,,,185.213.82.25,Taipei,Taiwan,,,,Other
bloomberg.com,746.368169784546,252.135276794434,288,126.067638397217,5349,2723,14423,185.213.82.25,Taipei,Taiwan,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Financial Websites
forbes.com,876.45959854126,253.327131271362,287,126.663565635681,29996,3851,923388,185.213.82.25,Taipei,Taiwan,514,196728,23797476,Financial Websites
booking.com,513.86833190918,252.8395652771,782,126.41978263855,9825,3805,711106,185.213.82.25,Taipei,Taiwan,532,7919,7814842,Other
xhamster.com,556.671380996704,257.591247558594,771,128.795623779297,9579,5402,342267,185.213.82.25,Taipei,Taiwan,254,7828,4792097,Other
xe.com,789.417743682861,253.359079360962,473,126.679539680481,6015,3951,509085,185.213.82.25,Taipei,Taiwan,251,4924,1895334,Other
friv.com,,,,,,,,185.213.82.25,Taipei,Taiwan,,,,Other
coinmarketcap.com,517.388582229614,256.78563117981,352,128.392815589905,9419,4145,421490,185.213.82.25,Taipei,Taiwan,1525,20259,10800992,Financial Websites
spanishdict.com,898.662567138672,252.850532531738,529,126.425266265869,9991,1292,249715,185.213.82.25,Taipei,Taiwan,505,15580,10457290,Other
goodhousekeeping.com,576.870441436768,252.878904342651,291,126.439452171326,4445,2711,419272,185.213.82.25,Taipei,Taiwan,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
dominos.com,516.144037246704,268.212080001831,503,134.106040000916,10245,1632,47710,185.213.82.25,Taipei,Taiwan,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
twitch.tv,576.320648193359,252.972602844238,0,126.486301422119,10756,4039,228719,185.213.82.25,Taipei,Taiwan,710,6314,1599942,Entertainment Websites
pexels.com,517.534255981445,253.158330917358,282,126.579165458679,7863,2940,251648,185.213.82.25,Taipei,Taiwan,530,7378,969935,Other
poki.com,574.713945388794,261.893749237061,339,130.94687461853,3846,1788,275641,185.213.82.25,Taipei,Taiwan,7065,49064,2650721,Gaming Websites
caranddriver.com,654.794692993164,256.568193435669,285,128.284096717834,4501,2745,456732,185.213.82.25,Taipei,Taiwan,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
github.com,583.797693252564,253.255844116211,319,126.627922058105,5939,4372,230794,185.213.82.25,Taipei,Taiwan,261,1586,70279,Other
hotels.com,586.76028251648,359.678745269775,902,179.839372634888,26070,6383,912278,185.213.82.25,Taipei,Taiwan,252,36495,23358242,Other
globo.com,1110.30530929565,252.064228057861,539,126.032114028931,19535,7361,1042183,185.213.82.25,Taipei,Taiwan,756,32431,28969212,Other
theguardian.com,580.760002136231,265.87700843811,287,132.938504219055,8054,2064,1202790,185.213.82.25,Taipei,Taiwan,1773,48907,1839715,News Websites
usnews.com,,,,,,,,185.213.82.25,Taipei,Taiwan,,,,News Websites
wellsfargo.com,509.378433227539,278.831005096436,270,139.415502548218,5141,3312,132051,185.213.82.25,Taipei,Taiwan,254,1741,113119,Other
expedia.com,578.758239746094,253.450393676758,1116,126.725196838379,18629,5607,1380119,185.213.82.25,Taipei,Taiwan,504,34581,27955393,Other
realtor.com,1233.5102558136,253.40461730957,887,126.702308654785,37880,2880,955083,185.213.82.25,Taipei,Taiwan,1015,419428,37046702,Other
crazygames.com,585.038661956787,255.140781402588,800,127.570390701294,9852,3668,596234,185.213.82.25,Taipei,Taiwan,0,26035,20044605,Gaming Websites
digitaltrends.com,512.855291366577,252.865791320801,257,126.4328956604,44580,3062,642274,185.213.82.25,Taipei,Taiwan,762,113918,37799756,Other
nba.com,845.838069915772,324.94068145752,2192,162.47034072876,15673,4641,723575,185.213.82.25,Taipei,Taiwan,517,17457,2927692,Other
nintendo.com,1367.02275276184,254.614591598511,289,127.307295799255,11961,2934,872147,185.213.82.25,Taipei,Taiwan,507,7638,3441379,Gaming Websites
akc.org,865.833759307861,252.324104309082,308,126.162052154541,14878,2279,600977,185.213.82.25,Taipei,Taiwan,253,86751,51252230,Other
fast.com,837.663888931274,252.46524810791,278,126.232624053955,7414,4127,25627,185.213.82.25,Taipei,Taiwan,251,6347,9177408,Other
decathlon.com,583.376407623291,319.108009338379,294,159.554004669189,10970,4890,1196288,185.213.82.25,Taipei,Taiwan,252,21947,20392617,Other
adidas.com,,,,,,,,185.213.82.25,Taipei,Taiwan,,,,Other
stackoverflow.com,952.522039413452,319.211959838867,456,159.605979919434,3817,3118,175936,185.213.82.25,Taipei,Taiwan,0,9013,2018765,Other
calculator.net,1273.95868301392,327.172994613647,430,163.586497306824,4710,2384,11466,185.213.82.25,Taipei,Taiwan,"No WASM RTT,duration or sizes found","No WASM RTT,duration or sizes found","No WASM RTT,duration or sizes found",Other
usps.com,,,,,,,,185.213.82.25,Taipei,Taiwan,,,,Other
www2.hm.com,627.175807952881,264.410972595215,873,132.205486297607,5709,4601,46944,185.213.82.25,Taipei,Taiwan,252,1482,57626,Other
grubhub.com,1580.84869384766,252.633571624756,288,126.316785812378,3371,1685,2701,185.213.82.25,Taipei,Taiwan,256,1603,78105,Other
google.com,478.305578231812,198.768615722656,309,99.3843078613281,279523,94244,150372,122.155.174.183,Bang Rak,Thailand,1192,472181,19997680,Other
facebook.com,466.689825057983,199.14984703064,515,99.5749235153198,38954,38450,65623,122.155.174.183,Bang Rak,Thailand,216,420928,40273933,Social Media Sites
amazon.com,2064.49842453003,202.517032623291,536,101.258516311646,8464,4301,878785,122.155.174.183,Bang Rak,Thailand,199,20376,965345,E-commerce Platforms
imdb.com,2054.66938018799,200.421571731567,2205,100.210785865784,13205,6884,717695,122.155.174.183,Bang Rak,Thailand,4158,77623,49685,Entertainment Websites
apple.com,480.24582862854,199.360847473145,234,99.6804237365723,12548,2872,257642,122.155.174.183,Bang Rak,Thailand,864,33178,654531,Other
merriam-webster.com,506.343364715576,202.957391738892,0,101.478695869446,348,348,3462,122.155.174.183,Bang Rak,Thailand,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Educational Websites
pinterest.com,1430.75299263001,200.283050537109,593,100.141525268555,3249,3242,260756,122.155.174.183,Bang Rak,Thailand,421,83307,2336875,Social Media Sites
yelp.com,3544.33226585388,198.455810546875,1314,99.2279052734375,113741,4984,433267,122.155.174.183,Bang Rak,Thailand,605,352919,16772523,Other
tripadvisor.com,,,,,,,,122.155.174.183,Bang Rak,Thailand,,,,Other
wiktionary.org,527.936697006226,202.041864395142,324,101.020932197571,2374,2201,61262,122.155.174.183,Bang Rak,Thailand,203,1547,49888,Other
dictionary.com,747.232437133789,198.997497558594,0,99.4987487792969,172,168,3361,122.155.174.183,Bang Rak,Thailand,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Educational Websites
yahoo.com,933.155536651611,205.316543579102,801,102.658271789551,25189,10654,1034916,122.155.174.183,Bang Rak,Thailand,3236,457539,12048093,Other
cambridge.org,1294.2750453949,203.035354614258,461,101.517677307129,18468,6813,285856,122.155.174.183,Bang Rak,Thailand,405,16765,777205,Educational Websites
britannica.com,3052.77752876282,208.253860473633,0,104.126930236816,140,136,3443,122.155.174.183,Bang Rak,Thailand,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Educational Websites
weather.com,494.133234024048,199.562549591064,1045,99.7812747955322,30214,3469,880770,122.155.174.183,Bang Rak,Thailand,1214,59714,3085164,Other
microsoft.com,1444.40793991089,201.098442077637,0,100.549221038818,40,34,3448,122.155.174.183,Bang Rak,Thailand,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
walmart.com,432.555675506592,198.806047439575,304,99.4030237197876,42757,943,1841342,122.155.174.183,Bang Rak,Thailand,610,124023,5057965,E-commerce Platforms
espn.com,469.785451889038,209.736824035645,0,104.868412017822,98,98,3737,122.155.174.183,Bang Rak,Thailand,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
linkedin.com,713.801860809326,200.118064880371,564,100.059032440186,3415,1446,129501,122.155.174.183,Bang Rak,Thailand,199,1286,58341,Social Media Sites
homedepot.com,473.435878753662,200.47116279602,1096,100.23558139801,1580,1579,227,122.155.174.183,Bang Rak,Thailand,"No WASM RTT,duration or sizes found","No WASM RTT,duration or sizes found","No WASM RTT,duration or sizes found",Other
espncricinfo.com,705.616474151611,206.207752227783,0,103.103876113892,87,83,3341,122.155.174.183,Bang Rak,Thailand,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
craigslist.org,1481.43172264099,201.778173446655,450,100.889086723328,26601,6948,51027,122.155.174.183,Bang Rak,Thailand,204,3357,3651,Other
xnxx.com,1193.83549690247,199.69654083252,464,99.8482704162598,11853,5592,246074,122.155.174.183,Bang Rak,Thailand,"No WASM RTT,duration or sizes found","No WASM RTT,duration or sizes found","No WASM RTT,duration or sizes found",Other
gsmarena.com,1555.42421340942,199.185609817505,391,99.5928049087524,95456,4306,91962,122.155.174.183,Bang Rak,Thailand,4296,2754747,51342670,Other
mayoclinic.org,1322.71194458008,198.501825332642,748,99.2509126663208,151905,14581,557831,122.155.174.183,Bang Rak,Thailand,820,306764,16618856,Health and Medical Websites
cricbuzz.com,607.432365417481,199.477195739746,1622,99.7385978698731,144982,3011,145572,122.155.174.183,Bang Rak,Thailand,2871,1112065,43401411,Other
timeanddate.com,907.285690307617,204.68258857727,317,102.341294288635,41290,2365,68455,122.155.174.183,Bang Rak,Thailand,1670,1160080,33782688,Other
webmd.com,,,,,,,,122.155.174.183,Bang Rak,Thailand,,,,Health and Medical Websites
thesaurus.com,1397.41778373718,200.027942657471,0,100.013971328735,210,206,3414,122.155.174.183,Bang Rak,Thailand,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
whatsapp.com,468.376398086548,206.04944229126,744,103.02472114563,42049,30160,258868,122.155.174.183,Bang Rak,Thailand,6641,352760,45396316,Other
rottentomatoes.com,1274.22165870667,205.917835235596,1146,102.958917617798,53065,4452,531920,122.155.174.183,Bang Rak,Thailand,2392,99815,2199075,Entertainment Websites
bbc.com,551.626920700073,202.390670776367,590,101.195335388184,13581,6354,229589,122.155.174.183,Bang Rak,Thailand,1112,13307,266713,News Websites
bestbuy.com,801.406860351563,202.861309051514,372,101.430654525757,2614,2203,6917,122.155.174.183,Bang Rak,Thailand,201,2212,44749,E-commerce Platforms
healthline.com,1590.58427810669,199.365377426147,482,99.6826887130737,185152,5561,353530,122.155.174.183,Bang Rak,Thailand,2177,1005353,24760641,Health and Medical Websites
netflix.com,,,,,,,,122.155.174.183,Bang Rak,Thailand,,,,Entertainment Websites
indeed.com,414.680242538452,200.356006622314,1097,100.178003311157,86120,15183,198372,122.155.174.183,Bang Rak,Thailand,3105,298710,13379572,Other
thefreedictionary.com,1284.03210639954,207.252025604248,1873,103.626012802124,172373,5010,193099,122.155.174.183,Bang Rak,Thailand,3562,1029831,33060461,Educational Websites
xvideos.com,2328.23657989502,214.066505432129,575,107.033252716064,14969,11976,1292924,122.155.174.183,Bang Rak,Thailand,5852,79072,579124,Other
spotify.com,3542.1290397644,214.015245437622,0,107.007622718811,52,52,3393,122.155.174.183,Bang Rak,Thailand,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Entertainment Websites
livescore.com,1125.96917152405,206.809282302856,249,103.404641151428,48656,2969,259731,122.155.174.183,Bang Rak,Thailand,4968,284703,3479014,Other
